object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
foreign	angiectasie	fra	
entry	Angina	0	
orth	Angina	ita	
foreign	angine	fra	
entry	Anginoso	0	
orth	Anginoso	ita	
foreign	angineux	fra	
entry	Angiocarpe	0	
orth	Angiocarpe	ita	
foreign	angiocarpe	fra	
entry	Angioplania	0	
orth	Angioplania	ita	
entry	Angiosperme	0	
orth	Angiosperme	ita	
foreign	angiosperme	fra	
entry	Angiotenico	0	
orth	Angiotenico	ita	
foreign	angioténique	fra	
entry	Angolare	0	
orth	Angolare	ita	
foreign	angulaire	fra	
entry	Angolo	0	
orth	Angolo	ita	
foreign	angle	fra	
entry	Angoscia, Angoscio	0	
orth	Angoscia	ita	
orth	Angoscio	ita	
foreign	angoisse	fra	
entry	Anguilla	0	
orth	Anguilla	ita	
foreign	anguille	fra	
entry	Anguinaglia, Anguinaja	0	
orth	Anguinaglia	ita	
orth	Anguinaja	ita	
foreign	aine	fra	
entry	Angustazione	0	
orth	Angustazione	ita	
foreign	rétrécissement	fra	
entry	Angustia	0	
orth	Angustia	ita	
foreign	anxiété	fra	
entry	Angustara	0	
orth	Angustara	ita	
foreign	angusture	fra	
entry	Anice	0	
orth	Anice	ita	
foreign	anis	fra	
entry	Anidrosi	0	
orth	Anidrosi	ita	
foreign	anidrose	fra	
entry	Anima	0	
orth	Anima	ita	
foreign	âme	fra	
entry	Animalcule	0	
orth	Animalcule	ita	
foreign	animalcule	fra	
entry	Animale	0	
orth	Animale	ita	
foreign	animal	fra	
entry	Animaletto, Animalicolo	0	
orth	Animaletto	ita	
orth	Animalicolo	ita	
foreign	animalcule	fra	
entry	Animalicolismo	0	
orth	Animalicolismo	ita	
foreign	animalculisme	fra	
entry	Animalità	0	
orth	Animalità	ita	
foreign	animalité	fra	
entry	Animalizzazione	0	
orth	Animalizzazione	ita	
foreign	animalisation	fra	
entry	Animazione	0	
orth	Animazione	ita	
foreign	animation	fra	
entry	Animismo	0	
orth	Animismo	ita	
foreign	animisme	fra	
entry	Annesso	0	
orth	Annesso	ita	
foreign	annexe	fra	
foreign	accessoire	fra	
entry	Annuale	0	
orth	Annuale	ita	
foreign	annuel	fra	
entry	Ano	0	
orth	Ano	ita	
foreign	anus	fra	
entry	Anodinia	0	
orth	Anodinia	ita	
foreign	anodynie	fra	
entry	Anodino	0	
orth	Anodino	ita	
foreign	anodin	fra	
entry	Anomalia	0	
orth	Anomalia	ita	
foreign	anomalie	fra	
entry	Anomalo	0	
orth	Anomalo	ita	
foreign	anomal	fra	
entry	Anoressia	0	
orth	Anoressia	ita	
foreign	anorexie	fra	
entry	Anosfresia	0	
orth	Anosfresia	ita	
foreign	anosphrésie	fra	
entry	Ansa	0	
orth	Ansa	ita	
foreign	anse	fra	
entry	Ansamento, Ansata	0	
orth	Ansamento	ita	
orth	Ansata	ita	
foreign	asthme	fra	
entry	Anserina (pelle)	0	
orth	Anserina (pelle)	ita	
foreign	chair de poule	fra	
entry	Ansietà	0	
orth	Ansietà	ita	
foreign	anxiété	fra	
entry	Antagonismo	0	
orth	Antagonismo	ita	
foreign	antagonisme	fra	
entry	Antagoniste, Antagonistico	0	
orth	Antagoniste	ita	
orth	Antagonistico	ita	
foreign	antagoniste	fra	
entry	Antelice	0	
orth	Antelice	ita	
foreign	anthélix	fra	
entry	Antelmintico	0	
orth	Antelmintico	ita	
foreign	anthelminthique	fra	
entry	Antenna	0	
orth	Antenna	ita	
foreign	antenne	fra	
entry	Antera	0	
orth	Antera	ita	
foreign	anthère	fra	
entry	Anteversione	0	
orth	Anteversione	ita	
foreign	antéversion	fra	
entry	Antiacido	0	
orth	Antiacido	ita	
foreign	antiacide	fra	
entry	Antiafrodisiaco	0	
orth	Antiafrodisiaco	ita	
foreign	anaphrodisiaque	fra	
entry	Antiartritico	0	
orth	Antiartritico	ita	
foreign	antiarthritique	fra	
entry	Antibracciale	0	
orth	Antibracciale	ita	
entry	Antibraccio	0	
orth	Antibraccio	ita	
foreign	avant-bras	fra	
entry	Anticanceroso	0	
orth	Anticanceroso	ita	
foreign	anticancéreux	fra	
entry	Antidissenterico	0	
orth	Antidissenterico	ita	
foreign	antidysentérique	fra	
entry	Antidotario	0	
orth	Antidotario	ita	
foreign	antidotaire	fra	
entry	Antidoto	0	
orth	Antidoto	ita	
foreign	antidote	fra	
entry	Antifisico	0	
orth	Antifisico	ita	
foreign	antiphysique	fra	
entry	Antiflogistico	0	
orth	Antiflogistico	ita	
foreign	antiphlogistique	fra	
entry	Antilatteo	0	
orth	Antilatteo	ita	
foreign	antilaiteux	fra	
entry	Antilobio	0	
orth	Antilobio	ita	
foreign	antilobe	fra	
entry	Antimoniato	0	
orth	Antimoniato	ita	
foreign	antimonié	fra	
entry	Antimonio	0	
orth	Antimonio	ita	
foreign	antimoine	fra	
entry	Antinefretico	0	
orth	Antinefretico	ita	
foreign	antinéphrétique	fra	
entry	Antipatia	0	
orth	Antipatia	ita	
foreign	antipathie	fra	
entry	Antiperistaltico	0	
orth	Antiperistaltico	ita	
foreign	antipéristaltique	fra	
entry	Antiprostata	0	
orth	Antiprostata	ita	
foreign	glande de Cowper	fra	
entry	Antipsorico	0	
orth	Antipsorico	ita	
foreign	antipsorique	fra	
entry	Antiputrido	0	
orth	Antiputrido	ita	
foreign	antiputride	fra	
entry	Antiscorbutico	0	
orth	Antiscorbutico	ita	
foreign	antiscorbutique	fra	
entry	Antiseptico, Antisettico	0	
orth	Antiseptico	ita	
orth	Antisettico	ita	
foreign	antiseptique	fra	
entry	Antisifilitico	0	
orth	Antisifilitico	ita	
foreign	antisyphilitique	fra	
entry	Antispasmodico	0	
orth	Antispasmodico	ita	
foreign	antispasmodique	fra	
entry	Antitrago	0	
orth	Antitrago	ita	
foreign	antitragus	fra	
entry	Antivenereo	0	
orth	Antivenereo	ita	
foreign	antivénérien	fra	
entry	Antoforo	0	
orth	Antoforo	ita	
foreign	anthophore	fra	
entry	Antologia	0	
orth	Antologia	ita	
foreign	anthologie	fra	
entry	Antrace	0	
orth	Antrace	ita	
foreign	anthrax	fra	
entry	Antracosi	0	
orth	Antracosi	ita	
foreign	charbon	fra	
entry	Antro	0	
orth	Antro	ita	
foreign	antre	fra	
entry	Antro d’Igmoro	0	
orth	Antro d’Igmoro	ita	
foreign	antre d’Highmore	fra	
entry	Antropochimia	0	
orth	Antropochimia	ita	
foreign	anthropochimie	fra	
entry	Antropofagia	0	
orth	Antropofagia	ita	
foreign	anthropophagie	fra	
entry	Antropofago	0	
orth	Antropofago	ita	
foreign	anthropophage	fra	
entry	Antropologia	0	
orth	Antropologia	ita	
foreign	anthropologie	fra	
entry	Anulare, Anulario	0	
orth	Anulare	ita	
orth	Anulario	ita	
foreign	annulaire	fra	
entry	Aorta	0	
orth	Aorta	ita	
foreign	aorte	fra	
entry	Aortare	0	
orth	Aortare	ita	
foreign	avorter	fra	
entry	Aortico	0	
orth	Aortico	ita	
foreign	aortique	fra	
entry	Apatia	0	
orth	Apatia	ita	
foreign	apathie	fra	
entry	Apatico	0	
orth	Apatico	ita	
foreign	apathique	fra	
entry	Ape	0	
orth	Ape	ita	
foreign	abeille	fra	
entry	Apepsia	0	
orth	Apepsia	ita	
foreign	apepsie	fra	
entry	Aperiente, Aperitivo	0	
orth	Aperiente	ita	
orth	Aperitivo	ita	
foreign	apéritif	fra	
entry	Apetalo	0	
orth	Apetalo	ita	
foreign	apétale	fra	
entry	Apiressia	0	
orth	Apiressia	ita	
foreign	apyrexie	fra	
entry	Apiretico	0	
orth	Apiretico	ita	
foreign	apyrétique	fra	
entry	Apnea	0	
orth	Apnea	ita	
foreign	apnée	fra	
entry	Apocrustico	0	
orth	Apocrustico	ita	
foreign	répercussif	fra	
entry	Apofisi	0	
orth	Apofisi	ita	
foreign	apophyse	fra	
entry	Apoflemmatismo	0	
orth	Apoflemmatismo	ita	
entry	Aponeurosi	0	
orth	Aponeurosi	ita	
foreign	aponévrose	fra	
entry	Aponeurotico	0	
orth	Aponeurotico	ita	
foreign	aponévrotique	fra	
entry	Apoplessia	0	
orth	Apoplessia	ita	
foreign	apoplexie	fra	
entry	Apopletico	0	
orth	Apopletico	ita	
foreign	apoplectique	fra	
entry	Apostasi	0	
orth	Apostasi	ita	
foreign	dépôt	fra	
entry	Apostema	0	
orth	Apostema	ita	
foreign	abcès	fra	
entry	Apozema	0	
orth	Apozema	ita	
foreign	apozème	fra	
entry	Appannato	0	
orth	Appannato	ita	
foreign	obscurci	fra	
entry	Apparecchio	0	
orth	Apparecchio	ita	
foreign	appareil	fra	
entry	Appendice	0	
orth	Appendice	ita	
foreign	appendice	fra	
entry	Appendicola	0	
orth	Appendicola	ita	
entry	Appestare	0	
orth	Appestare	ita	
entry	Appetenza	0	
orth	Appetenza	ita	
foreign	appétence	fra	
entry	Appetito	0	
orth	Appetito	ita	
foreign	appétit	fra	
entry	Applicazione	0	
orth	Applicazione	ita	
foreign	application	fra	
entry	Approssimazione	0	
orth	Approssimazione	ita	
foreign	rapprochement	fra	
entry	Aracnoide	0	
orth	Aracnoide	ita	
foreign	arachnoïde	fra	
entry	Aragni	0	
orth	Aragni	ita	
foreign	araignées	fra	
entry	Arancia	0	
orth	Arancia	ita	
foreign	orange	fra	
entry	Araneo (polso)	0	
orth	Araneo (polso)	ita	
foreign	pouls filiforme	fra	
entry	Arborescente	0	
orth	Arborescente	ita	
foreign	arborescent	fra	
entry	Arcano	0	
orth	Arcano	ita	
foreign	arcane	fra	
entry	Arcato	0	
orth	Arcato	ita	
foreign	arqué	fra	
entry	Archeo	0	
orth	Archeo	ita	
foreign	archée	fra	
entry	Archetto	0	
orth	Archetto	ita	
entry	Archiatro	0	
orth	Archiatro	ita	
foreign	archiatre	fra	
entry	Archimia	0	
orth	Archimia	ita	
foreign	alchimie	fra	
entry	Arco	0	
orth	Arco	ita	
foreign	arc	fra	
entry	Arctazione, Arctitudine	0	
orth	Arctazione	ita	
orth	Arctitudine	ita	
foreign	rétrécissement	fra	
foreign	constipation	fra	
entry	Arcuato	0	
orth	Arcuato	ita	
foreign	arqué	fra	
entry	Arcuazione	0	
orth	Arcuazione	ita	
foreign	courbure	fra	
entry	Ardente	0	
orth	Ardente	ita	
foreign	ardent	fra	
entry	Ardore	0	
orth	Ardore	ita	
foreign	ardeur	fra	
entry	Arefazione	0	
orth	Arefazione	ita	
foreign	aréfaction	fra	
entry	Areola	0	
orth	Areola	ita	
foreign	aréole	fra	
entry	Areometro	0	
orth	Areometro	ita	
foreign	aréomètre	fra	
entry	Argento	0	
orth	Argento	ita	
foreign	argent	fra	
entry	Argomento	0	
orth	Argomento	ita	
foreign	clystère	fra	
entry	Aria	0	
orth	Aria	ita	
foreign	air	fra	
entry	Aridità	0	
orth	Aridità	ita	
foreign	aridité	fra	
entry	Arido	0	
orth	Arido	ita	
foreign	aride	fra	
pb	1785	1799	
entry	Arillo	0	
orth	Arillo	ita	
foreign	arille	fra	
entry	Ariteno-epiglottico 	0	
orth	Ariteno-epiglottico	ita	
foreign	aryténo-épiglottique	fra	
entry	Armarsi	0	
orth	Armarsi	ita	
foreign	se défendre	fra	
entry	Aroma, Aromo	0	
orth	Aroma	ita	
orth	Aromo	ita	
foreign	arome	fra	
entry	Aromatico	0	
orth	Aromatico	ita	
foreign	aromatique	fra	
entry	Arrizo	0	
orth	Arrizo	ita	
foreign	arrhize	fra	
entry	Arrostimento	0	
orth	Arrostimento	ita	
foreign	torréfaction	fra	
entry	Arseniato	0	
orth	Arseniato	ita	
foreign	arséniate	fra	
entry	Arsenicale	0	
orth	Arsenicale	ita	
foreign	arsenical	fra	
entry	Arsenico	0	
orth	Arsenico	ita	
foreign	arsenic	fra	
entry	Arsenioso	0	
orth	Arsenioso	ita	
foreign	arsénieux	fra	
entry	Arseniuro	0	
orth	Arseniuro	ita	
foreign	arséniure	fra	
entry	Arsiccia (lingua)	0	
orth	Arsiccia (lingua)	ita	
foreign	langue brûlée	fra	
foreign	langue noire	fra	
entry	Artemisia	0	
orth	Artemisia	ita	
foreign	armoise	fra	
entry	Arteria	0	
orth	Arteria	ita	
foreign	artère	fra	
entry	Arteriologia	0	
orth	Arteriologia	ita	
foreign	artériologie	fra	
entry	Arterioso	0	
orth	Arterioso	ita	
foreign	artérieux	fra	
entry	Arteriotomia	0	
orth	Arteriotomia	ita	
foreign	artériotomie	fra	
entry	Arti	0	
orth	Arti	ita	
foreign	membres	fra	
entry	Articolo	0	
orth	Articolo	ita	
foreign	articulation	fra	
entry	Articolare	0	
orth	Articolare	ita	
foreign	articulaire	fra	
entry	Articolazione	0	
orth	Articolazione	ita	
foreign	articulation	fra	
entry	Artificiale	0	
orth	Artificiale	ita	
foreign	artificiel	fra	
entry	Artralgia	0	
orth	Artralgia	ita	
foreign	arthralgie	fra	
entry	Artrite	0	
orth	Artrite	ita	
foreign	arthrite	fra	
entry	Artritico	0	
orth	Artritico	ita	
foreign	arthritique	fra	
entry	Artrodia	0	
orth	Artrodia	ita	
foreign	arthrodie	fra	
entry	Artrodiale	0	
orth	Artrodiale	ita	
foreign	arthrodial	fra	
entry	Artrodinia	0	
orth	Artrodinia	ita	
foreign	arthrodynie	fra	
entry	Ascaride	0	
orth	Ascaride	ita	
foreign	ascaride	fra	
entry	Ascella	0	
orth	Ascella	ita	
foreign	aisselle	fra	
entry	Ascellare	0	
orth	Ascellare	ita	
foreign	axillaire	fra	
entry	Ascesso	0	
orth	Ascesso	ita	
foreign	abcès	fra	
entry	Ascite	0	
orth	Ascite	ita	
foreign	ascite	fra	
entry	Ascitico	0	
orth	Ascitico	ita	
foreign	ascitique	fra	
entry	Ascoltazione	0	
orth	Ascoltazione	ita	
foreign	auscultation	fra	
entry	Asma	0	
orth	Asma	ita	
foreign	asthme	fra	
entry	Asmatico	0	
orth	Asmatico	ita	
foreign	asthmatique	fra	
entry	Asparagina	0	
orth	Asparagina	ita	
foreign	asparagine	fra	
entry	Asparago	0	
orth	Asparago	ita	
foreign	asperge	fra	
entry	Asperità	0	
orth	Asperità	ita	
foreign	aspérité	fra	
entry	Aspettante	0	
orth	Aspettante	ita	
foreign	expectant	fra	
entry	Aspettazione	0	
orth	Aspettazione	ita	
foreign	expectation	fra	
entry	Aspirazione	0	
orth	Aspirazione	ita	
foreign	inspiration	fra	
entry	Asportazione	0	
orth	Asportazione	ita	
foreign	ablation	fra	
entry	Aspro	0	
orth	Aspro	ita	
foreign	âpre	fra	
entry	Assagio	0	
orth	Assagio	ita	
entry	Assazione	0	
orth	Assazione	ita	
foreign	assation	fra	
entry	Asse	0	
orth	Asse	ita	
foreign	axe	fra	
entry	Assenzio	0	
orth	Assenzio	ita	
foreign	absinthe	fra	
entry	Assicella	0	
orth	Assicella	ita	
foreign	attelle	fra	
entry	Assidente	0	
orth	Assidente	ita	
foreign	accessoire	fra	
entry	Assimilazione	0	
orth	Assimilazione	ita	
foreign	assimilation	fra	
entry	Assoide	0	
orth	Assoide	ita	
foreign	axoïde	fra	
entry	Assoido-atloideo	0	
orth	Assoido-atloideo	ita	
foreign	axoïdo-atloïdien	fra	
entry	Assorbente	0	
orth	Assorbente	ita	
foreign	absorbant	fra	
entry	Assorbimento	0	
orth	Assorbimento	ita	
foreign	absorption	fra	
entry	Assuefare	0	
orth	Assuefare	ita	
foreign	habituer	fra	
entry	Astato	0	
orth	Astato	ita	
foreign	hasté	fra	
entry	Astemio	0	
orth	Astemio	ita	
foreign	abstème	fra	
entry	Astenia	0	
orth	Astenia	ita	
foreign	asthénie	fra	
entry	Astenico	0	
orth	Astenico	ita	
foreign	asthénique	fra	
entry	Astergente	0	
orth	Astergente	ita	
foreign	abstergent	fra	
entry	Astersione	0	
orth	Astersione	ita	
entry	Astersivo	0	
orth	Astersivo	ita	
foreign	abstersif	fra	
entry	Astinenza	0	
orth	Astinenza	ita	
foreign	abstinence	fra	
entry	Astragalo	0	
orth	Astragalo	ita	
foreign	astragale	fra	
entry	Astringente	0	
orth	Astringente	ita	
foreign	astringent	fra	
entry	Astrizione	0	
orth	Astrizione	ita	
foreign	astriction	fra	
entry	Atassia	0	
orth	Atassia	ita	
foreign	ataxie	fra	
entry	Atassico	0	
orth	Atassico	ita	
foreign	ataxique	fra	
entry	Ateroma	0	
orth	Ateroma	ita	
foreign	athérome	fra	
entry	Ateromatoso	0	
orth	Ateromatoso	ita	
foreign	athéromateux	fra	
entry	Atipico	0	
orth	Atipico	ita	
foreign	atypique	fra	
entry	Atlante, Atlanzio	0	
orth	Atlante	ita	
orth	Atlanzio	ita	
foreign	atlas	fra	
entry	Atletico	0	
orth	Atletico	ita	
foreign	athlétique	fra	
entry	Atloide	0	
orth	Atloide	ita	
foreign	atlas	fra	
entry	Atloido-assoideo	0	
orth	Atloido-assoideo	ita	
foreign	atloïdo-axoïdien	fra	
entry	Atmosfera	0	
orth	Atmosfera	ita	
foreign	atmosphère	fra	
entry	Atmosferico	0	
orth	Atmosferico	ita	
foreign	atmosphérique	fra	
entry	Atocia	0	
orth	Atocia	ita	
entry	Atomismo	0	
orth	Atomismo	ita	
foreign	atomisme	fra	
entry	Atomistico	0	
orth	Atomistico	ita	
foreign	atomistique	fra	
entry	Atomo	0	
orth	Atomo	ita	
foreign	atome	fra	
entry	Atonia	0	
orth	Atonia	ita	
foreign	atonie	fra	
entry	Atonico	0	
orth	Atonico	ita	
foreign	atonique	fra	
entry	Atrabilare, Atrabilioso	0	
orth	Atrabilare	ita	
orth	Atrabilioso	ita	
foreign	atrabilaire	fra	
entry	Atrabile	0	
orth	Atrabile	ita	
foreign	atrabile	fra	
entry	Atresia	0	
orth	Atresia	ita	
foreign	atrésie	fra	
entry	Atrofia	0	
orth	Atrofia	ita	
foreign	atrophie	fra	
entry	Atrofico	0	
orth	Atrofico	ita	
foreign	atrophique	fra	
entry	Atropina, Atropio	0	
orth	Atropina	ita	
orth	Atropio	ita	
foreign	atropine	fra	
entry	Attarantato	0	
orth	Attarantato	ita	
entry	Attenuante	0	
orth	Attenuante	ita	
foreign	atténuant	fra	
entry	Attenuazione	0	
orth	Attenuazione	ita	
foreign	atténuation	fra	
entry	Attenzione	0	
orth	Attenzione	ita	
foreign	attention	fra	
entry	Atti	0	
orth	Atti	ita	
foreign	actes	fra	
entry	Attitudine	0	
orth	Attitudine	ita	
foreign	attitude	fra	
entry	Attività	0	
orth	Attività	ita	
foreign	activité	fra	
entry	Attivo	0	
orth	Attivo	ita	
foreign	actif	fra	
entry	Attrappamento	0	
orth	Attrappamento	ita	
entry	Attrattivo	0	
orth	Attrattivo	ita	
foreign	attractif	fra	
entry	Attrazione	0	
orth	Attrazione	ita	
foreign	attraction	fra	
entry	Attrizione	0	
orth	Attrizione	ita	
foreign	attrition	fra	
entry	Attuale	0	
orth	Attuale	ita	
foreign	actuel	fra	
entry	Auditivo	0	
orth	Auditivo	ita	
foreign	auditif	fra	
entry	Aumento	0	
orth	Aumento	ita	
foreign	augment	fra	
entry	Aureola	0	
orth	Aureola	ita	
foreign	auréole	fra	
entry	Auricula	0	
orth	Auricula	ita	
foreign	oreille externe	fra	
entry	Auriculare	0	
orth	Auriculare	ita	
foreign	auriculaire	fra	
entry	Auriginoso	0	
orth	Auriginoso	ita	
foreign	ictérique	fra	
entry	Ausiliario	0	
orth	Ausiliario	ita	
foreign	auxiliaire	fra	
entry	Austero	0	
orth	Austero	ita	
foreign	astringent	fra	
entry	Austo	0	
orth	Austo	ita	
foreign	potion	fra	
entry	Autocrazia	0	
orth	Autocrazia	ita	
foreign	autocratie	fra	
entry	Automatico	0	
orth	Automatico	ita	
foreign	spontané	fra	
entry	Autopsia, Autossia	0	
orth	Autopsia	ita	
orth	Autossia	ita	
foreign	autopsie	fra	
entry	Autunno	0	
orth	Autunno	ita	
foreign	automne	fra	
entry	Avena	0	
orth	Avena	ita	
foreign	avoine	fra	
entry	Aversione	0	
orth	Aversione	ita	
foreign	aversion	fra	
entry	Avorio	0	
orth	Avorio	ita	
foreign	ivoire	fra	
entry	Avulsione	0	
orth	Avulsione	ita	
foreign	avulsion	fra	
entry	Avvelenamento	0	
orth	Avvelenamento	ita	
foreign	empoisonnement	fra	
entry	Asafia	0	
orth	Asafia	ita	
foreign	asaphie	fra	
entry	Azigo	0	
orth	Azigo	ita	
foreign	azygos	fra	
entry	Azimo	0	
orth	Azimo	ita	
foreign	azyme	fra	
entry	Azione	0	
orth	Azione	ita	
foreign	action	fra	
entry	Azotato	0	
orth	Azotato	ita	
foreign	azotate	fra	
entry	Azotico	0	
orth	Azotico	ita	
foreign	azotique	fra	
entry	Azoto	0	
orth	Azoto	ita	
foreign	azote	fra	
entry	Azzurro	0	
orth	Azzurro	ita	
foreign	bleu	fra	
entry	Azzurro di Prussia	0	
orth	Azzurro di Prussia	ita	
foreign	bleu de Prusse	fra	
entry	Bacca	0	
orth	Bacca	ita	
foreign	baie	fra	
entry	Baccello	0	
orth	Baccello	ita	
foreign	légume	fra	
entry	Bacchie	0	
orth	Bacchie	ita	
foreign	couperose	fra	
entry	Baccinella	0	
orth	Baccinella	ita	
foreign	bassinet	fra	
entry	Bacino	0	
orth	Bacino	ita	
foreign	bassin	fra	
entry	Bagliore	0	
orth	Bagliore	ita	
entry	Bagno	0	
orth	Bagno	ita	
entry	Bagnuolo	0	
orth	Bagnuolo	ita	
entry	Bajo	0	
orth	Bajo	ita	
foreign	bai	fra	
entry	Balanitide	0	
orth	Balanitide	ita	
foreign	balanite	fra	
entry	Balano	0	
orth	Balano	ita	
foreign	pessaire	fra	
foreign	gland	fra	
entry	Balausta	0	
orth	Balausta	ita	
foreign	balauste	fra	
entry	Balbettamento, Balbuzie 	0	
orth	Balbettamento	ita	
orth	Balbuzie	ita	
foreign	bégayement	fra	
entry	Balia	0	
orth	Balia	ita	
foreign	nourrice	fra	
entry	Ballo di S. Vito	0	
orth	Ballo di S. Vito	ita	
foreign	chorée	fra	
entry	Balsamico	0	
orth	Balsamico	ita	
foreign	balsamique	fra	
entry	Balsamo	0	
orth	Balsamo	ita	
foreign	baume	fra	
entry	Balzano	0	
orth	Balzano	ita	
foreign	balzan	fra	
entry	Bambino	0	
orth	Bambino	ita	
foreign	enfant	fra	
entry	Banca d’Ippocrate	0	
orth	Banca d’Ippocrate	ita	
foreign	banc d’Hippocrate	fra	
entry	Barba	0	
orth	Barba	ita	
foreign	barbe	fra	
entry	Barbone	0	
orth	Barbone	ita	
foreign	étranguillon	fra	
entry	Barbugliamento	0	
orth	Barbugliamento	ita	
foreign	balbutiement	fra	
entry	Barbuto	0	
orth	Barbuto	ita	
foreign	barbu	fra	
entry	Bardana	0	
orth	Bardana	ita	
foreign	bardane	fra	
entry	Baregina	0	
orth	Baregina	ita	
foreign	barégine	fra	
entry	Bario	0	
orth	Bario	ita	
foreign	baryum	fra	
entry	Barometrico	0	
orth	Barometrico	ita	
foreign	barométrique	fra	
entry	Barometro	0	
orth	Barometro	ita	
foreign	baromètre	fra	
entry	Barra	0	
orth	Barra	ita	
foreign	bâillon	fra	
entry	Barra	0	
orth	Barra	ita	
entry	Barrare una vena	0	
orth	Barrare una vena	ita	
foreign	barrer une veine	fra	
entry	Barre (vétér.)	0	
orth	Barre (vétér.)	ita	
foreign	barres (les)	fra	
entry	Base	0	
orth	Base	ita	
foreign	base	fra	
entry	Basigeno	0	
orth	Basigeno	ita	
foreign	basigène	fra	
entry	Basigino	0	
orth	Basigino	ita	
foreign	basigyne	fra	
entry	Basilare	0	
orth	Basilare	ita	
foreign	basilaire	fra	
entry	Basilica (vena)	0	
orth	Basilica (vena)	ita	
foreign	veine basilique	fra	
entry	Basiofaringeo	0	
orth	Basiofaringeo	ita	
foreign	basio-pharyngien	fra	
entry	Basioglosso	0	
orth	Basioglosso	ita	
foreign	basio-glosse	fra	
entry	Bassorina	0	
orth	Bassorina	ita	
foreign	bassorine	fra	
entry	Basso-ventre	0	
orth	Basso-ventre	ita	
foreign	bas-ventre	fra	
entry	Bastardigia	0	
orth	Bastardigia	ita	
foreign	abâtardissement	fra	
entry	Batassare	0	
orth	Batassare	ita	
entry	Batraco	0	
orth	Batraco	ita	
foreign	grenouillette	fra	
entry	Battere il fianco	0	
orth	Battere il fianco	ita	
foreign	haleter	fra	
entry	Batteria elettrica	0	
orth	Batteria elettrica	ita	
foreign	batterie électrique	fra	
entry	Battigia	0	
orth	Battigia	ita	
foreign	épilepsie	fra	
entry	Battito	0	
orth	Battito	ita	
foreign	tremblement	fra	
foreign	battement	fra	
entry	Battitura	0	
orth	Battitura	ita	
foreign	battiture	fra	
entry	Battuta	0	
orth	Battuta	ita	
foreign	battement	fra	
pb	1786	1800	
entry	Bava	0	
orth	Bava	ita	
foreign	bave	fra	
entry	Bdellometro	0	
orth	Bdellometro	ita	
foreign	bdellomètre	fra	
entry	Becco	0	
orth	Becco	ita	
foreign	bec	fra	
entry	Becco a cucchiajo	0	
orth	Becco a cucchiajo	ita	
entry	Bechico	0	
orth	Bechico	ita	
foreign	béchique	fra	
entry	Belladonna	0	
orth	Belladonna	ita	
foreign	belladone	fra	
entry	Belletto	0	
orth	Belletto	ita	
foreign	fard	fra	
entry	Belzuino	0	
orth	Belzuino	ita	
foreign	benjoin	fra	
entry	Benda	0	
orth	Benda	ita	
foreign	bande	fra	
entry	Beneficio di natura	0	
orth	Beneficio di natura	ita	
foreign	diarrhée	fra	
entry	Benignità	0	
orth	Benignità	ita	
foreign	bénignité	fra	
entry	Benigno	0	
orth	Benigno	ita	
foreign	bénin	fra	
entry	Benzoato	0	
orth	Benzoato	ita	
foreign	benzoate	fra	
entry	Benzoico	0	
orth	Benzoico	ita	
foreign	benzoïque	fra	
entry	Benzoino, Bengioino, Bengiui	0	
orth	Benzoino	ita	
orth	Bengioino	ita	
orth	Bengiui	ita	
foreign	benjoin	fra	
entry	Berretta d’Ippocrate	0	
orth	Berretta d’Ippocrate	ita	
foreign	bonnet d’Hippocrate	fra	
entry	Bevanda	0	
orth	Bevanda	ita	
foreign	boisson	fra	
entry	Bezioli	0	
orth	Bezioli	ita	
entry	Bezuarro	0	
orth	Bezuarro	ita	
foreign	bézoar	fra	
entry	Bianchire	0	
orth	Bianchire	ita	
entry	Bianco	0	
orth	Bianco	ita	
foreign	blanc	fra	
entry	Bianco di balena	0	
orth	Bianco di balena	ita	
foreign	blanc de baleine	fra	
entry	Bicipitale	0	
orth	Bicipitale	ita	
foreign	bicipital	fra	
entry	Bicipite	0	
orth	Bicipite	ita	
foreign	biceps	fra	
entry	Bicorno	0	
orth	Bicorno	ita	
foreign	bicorne	fra	
entry	Bieta, Bietola	0	
orth	Bieta	ita	
orth	Bietola	ita	
foreign	bette	fra	
entry	Bifero	0	
orth	Bifero	ita	
foreign	bifère	fra	
entry	Bifido	0	
orth	Bifido	ita	
foreign	bifide	fra	
entry	Biforcato	0	
orth	Biforcato	ita	
foreign	bifurqué	fra	
entry	Biforcazione	0	
orth	Biforcazione	ita	
foreign	bifurcation	fra	
entry	Bilabiato	0	
orth	Bilabiato	ita	
foreign	bilabié	fra	
entry	Bilancia	0	
orth	Bilancia	ita	
foreign	balance	fra	
entry	Bile	0	
orth	Bile	ita	
foreign	bile	fra	
entry	Bilenco	0	
orth	Bilenco	ita	
foreign	rachitique	fra	
entry	Biliare	0	
orth	Biliare	ita	
foreign	biliaire	fra	
entry	Bilioso	0	
orth	Bilioso	ita	
foreign	bilieux	fra	
entry	Bilobato	0	
orth	Bilobato	ita	
