object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
entry	Ulcerated	0	
orth	Ulcerated	eng	
foreign	ulcéré	fra	
entry	Ulmin	0	
orth	Ulmin	eng	
foreign	ulmine	fra	
entry	Ulnar	0	
orth	Ulnar	eng	
foreign	cubital	fra	
entry	Ulotic	0	
orth	Ulotic	eng	
foreign	cicatrisant	fra	
entry	Umbel	0	
orth	Umbel	eng	
foreign	ombelle	fra	
entry	Umbelliferous	0	
orth	Umbelliferous	eng	
foreign	ombellifère	fra	
entry	Unciform	0	
orth	Unciform	eng	
foreign	unciforme	fra	
entry	Undulated	0	
orth	Undulated	eng	
foreign	ondulé	fra	
entry	Unequal	0	
orth	Unequal	eng	
foreign	inégal	fra	
entry	Ungulate	0	
orth	Ungulate	eng	
foreign	ongulé	fra	
entry	Uniform	0	
orth	Uniform	eng	
foreign	uniforme	fra	
entry	Union by the first intention	0	
orth	Union by the first intention	eng	
foreign	réunion par première intention	fra	
entry	United	0	
orth	United	eng	
foreign	uni	fra	
entry	Uraniscoplasty	0	
orth	Uraniscoplasty	eng	
entry	Uraniscorrhaphy	0	
orth	Uraniscorrhaphy	eng	
foreign	staphylorrhaphie	fra	
entry	Urceolate	0	
orth	Urceolate	eng	
foreign	urcéolé	fra	
entry	Urethroplasty	0	
orth	Urethroplasty	eng	
entry	Uric acid	0	
orth	Uric acid	eng	
foreign	acide urique	fra	
entry	Urinal	0	
orth	Urinal	eng	
foreign	urinoir	fra	
entry	Urinary	0	
orth	Urinary	eng	
foreign	urinaire	fra	
entry	Uriniferous	0	
orth	Uriniferous	eng	
foreign	urinifère	fra	
entry	Urinous	0	
orth	Urinous	eng	
foreign	urineux	fra	
entry	Urolith	0	
orth	Urolith	eng	
foreign	calcul urinaire	fra	
entry	Uropoietic	0	
orth	Uropoietic	eng	
entry	Urous acid	0	
orth	Urous acid	eng	
foreign	oxyde urique	fra	
entry	Uroxanthin	0	
orth	Uroxanthin	eng	
foreign	uroxanthine	fra	
entry	Uterine	0	
orth	Uterine	eng	
foreign	utérin	fra	
entry	Uterine fury	0	
orth	Uterine fury	eng	
foreign	nymphomanie	fra	
entry	Vaccine matter	0	
orth	Vaccine matter	eng	
foreign	vaccin	fra	
entry	Vaccinic acid	0	
orth	Vaccinic acid	eng	
foreign	acide vaccinique	fra	
entry	Vagino-hysterotomy	0	
orth	Vagino-hysterotomy	eng	
entry	Valerian	0	
orth	Valerian	eng	
foreign	valériane	fra	
entry	Valerianic acid	0	
orth	Valerianic acid	eng	
foreign	acide valérianique	fra	
entry	Valetudinarian	0	
orth	Valetudinarian	eng	
foreign	valétudinaire	fra	
entry	Vapor bath	0	
orth	Vapor bath	eng	
foreign	bain de vapeur	fra	
entry	Vaporisation	0	
orth	Vaporisation	eng	
foreign	vaporisation	fra	
entry	Vapors	0	
orth	Vapors	eng	
foreign	vapeurs (les)	fra	
foreign	hypochondrie	fra	
entry	Variciform	0	
orth	Variciform	eng	
entry	Varicose	0	
orth	Varicose	eng	
foreign	variqueux	fra	
entry	Variety	0	
orth	Variety	eng	
foreign	variété	fra	
entry	Varioloid	0	
orth	Varioloid	eng	
foreign	varioloïde	fra	
entry	Vascular	0	
orth	Vascular	eng	
foreign	vasculaire	fra	
entry	Vault	0	
orth	Vault	eng	
foreign	voûte	fra	
entry	Vaulted	0	
orth	Vaulted	eng	
entry	Veal skin	0	
orth	Veal skin	eng	
foreign	vitiligo	fra	
entry	Vegetable	0	
orth	Vegetable	eng	
foreign	végétal	fra	
entry	Vegetable jelly	0	
orth	Vegetable jelly	eng	
foreign	pectine	fra	
entry	Vegeto-alkalies	0	
orth	Vegeto-alkalies	eng	
foreign	alcaloïdes	fra	
entry	Vehicle	0	
orth	Vehicle	eng	
foreign	véhicule	fra	
entry	Veil	0	
orth	Veil	eng	
foreign	voile	fra	
entry	Vein	0	
orth	Vein	eng	
foreign	veine	fra	
entry	Venereal	0	
orth	Venereal	eng	
foreign	vénérien	fra	
entry	Venery	0	
orth	Venery	eng	
foreign	coït	fra	
entry	Venesection	0	
orth	Venesection	eng	
foreign	saignée	fra	
entry	Venom	0	
orth	Venom	eng	
foreign	poison	fra	
entry	Venous hum	0	
orth	Venous hum	eng	
entry	Ventricle	0	
orth	Ventricle	eng	
foreign	ventricule	fra	
entry	Ventriloquism	0	
orth	Ventriloquism	eng	
foreign	ventriloquisme	fra	
entry	Verdigris	0	
orth	Verdigris	eng	
foreign	vert-de-gris	fra	
entry	Verjuice	0	
orth	Verjuice	eng	
foreign	verjus	fra	
entry	Vermicular	0	
orth	Vermicular	eng	
foreign	vermiculaire	fra	
entry	Vermiform	0	
orth	Vermiform	eng	
foreign	vermiforme	fra	
entry	Verminous	0	
orth	Verminous	eng	
foreign	vermineux	fra	
entry	Verrucose	0	
orth	Verrucose	eng	
foreign	verruqueux	fra	
entry	Vertebral disease	0	
orth	Vertebral disease	eng	
foreign	rachitisme	fra	
entry	Vesicatory	0	
orth	Vesicatory	eng	
foreign	vésicatoire	fra	
entry	Vesicle	0	
orth	Vesicle	eng	
foreign	vésicule	fra	
entry	Vesicular	0	
orth	Vesicular	eng	
foreign	vésiculaire	fra	
entry	Vesicular fever	0	
orth	Vesicular fever	eng	
foreign	pemphigus	fra	
entry	Vessel	0	
orth	Vessel	eng	
foreign	vaisseau	fra	
entry	Veterinary	0	
orth	Veterinary	eng	
foreign	vétérinaire	fra	
entry	Viability	0	
orth	Viability	eng	
foreign	viabilité	fra	
entry	Vibratory	0	
orth	Vibratory	eng	
foreign	vibratoire	fra	
entry	Vidian nerve	0	
orth	Vidian nerve	eng	
foreign	nerf vidien	fra	
entry	Vigilance	0	
orth	Vigilance	eng	
entry	Villous	0	
orth	Villous	eng	
foreign	villeux	fra	
entry	Vine	0	
orth	Vine	eng	
foreign	vigne	fra	
entry	Vinegar	0	
orth	Vinegar	eng	
foreign	vinaigre	fra	
entry	Violaceous	0	
orth	Violaceous	eng	
foreign	violacé	fra	
entry	Viper	0	
orth	Viper	eng	
foreign	vipère	fra	
entry	Virility	0	
orth	Virility	eng	
foreign	virilité	fra	
entry	Viscidity	0	
orth	Viscidity	eng	
foreign	viscosité	fra	
entry	Vitreous	0	
orth	Vitreous	eng	
foreign	vitré	fra	
entry	Viviparous	0	
orth	Viviparous	eng	
foreign	vivipare	fra	
entry	Vocal cords	0	
orth	Vocal cords	eng	
foreign	cordes vocales	fra	
entry	Voice	0	
orth	Voice	eng	
foreign	voix	fra	
entry	Volatility	0	
orth	Volatility	eng	
foreign	volatilité	fra	
entry	Voltaic pile	0	
orth	Voltaic pile	eng	
foreign	pile de Volta	fra	
entry	Voltaism	0	
orth	Voltaism	eng	
foreign	voltaïsme	fra	
entry	Voluntary	0	
orth	Voluntary	eng	
foreign	volontaire	fra	
entry	Vomiting	0	
orth	Vomiting	eng	
foreign	vomissement	fra	
entry	Vulnerary	0	
orth	Vulnerary	eng	
foreign	vulnéraire	fra	
entry	Vulvo-uterine canal	0	
orth	Vulvo-uterine canal	eng	
foreign	vagin	fra	
pb	1781	1795	
entry	Waistcoat (strait)	0	
orth	Waistcoat (strait)	eng	
foreign	gilet de force	fra	
entry	Wakefulness	0	
orth	Wakefulness	eng	
foreign	insomnie	fra	
entry	Wart	0	
orth	Wart	eng	
foreign	verrue	fra	
entry	Warty	0	
orth	Warty	eng	
foreign	verruqueux	fra	
entry	Wash	0	
orth	Wash	eng	
foreign	lotion	fra	
entry	Washerwoman’s scale	0	
orth	Washerwoman’s scale	eng	
entry	Wasting	0	
orth	Wasting	eng	
foreign	dépérissement	fra	
entry	Watchfulness	0	
orth	Watchfulness	eng	
foreign	insomnie	fra	
entry	Water	0	
orth	Water	eng	
foreign	eau	fra	
entry	Water-brash	0	
orth	Water-brash	eng	
foreign	pyrosis	fra	
entry	Water-cure	0	
orth	Water-cure	eng	
foreign	hydropathie	fra	
entry	Water in the head	0	
orth	Water in the head	eng	
foreign	hydrocéphale	fra	
entry	Water-pox	0	
orth	Water-pox	eng	
foreign	varicelle	fra	
entry	Watery gripes	0	
orth	Watery gripes	eng	
foreign	lientérie	fra	
entry	Waved	0	
orth	Waved	eng	
foreign	ondulé	fra	
entry	Wax	0	
orth	Wax	eng	
foreign	cire	fra	
entry	Weaning	0	
orth	Weaning	eng	
foreign	sevrage	fra	
entry	Web	0	
orth	Web	eng	
foreign	toile	fra	
foreign	membrane	fra	
entry	Web-eye	0	
orth	Web-eye	eng	
foreign	caligo	fra	
entry	Wen	0	
orth	Wen	eng	
foreign	tanne	fra	
entry	Wharton’s duct	0	
orth	Wharton’s duct	eng	
foreign	canal de Wharton	fra	
entry	Wheal	0	
orth	Wheal	eng	
entry	Wheel-shaped	0	
orth	Wheel-shaped	eng	
entry	Wheezing	0	
orth	Wheezing	eng	
entry	Whelk	0	
orth	Whelk	eng	
entry	Whey	0	
orth	Whey	eng	
foreign	petit-lait	fra	
entry	White gum	0	
orth	White gum	eng	
foreign	strophulus	fra	
entry	White leg	0	
orth	White leg	eng	
entry	White of the eye	0	
orth	White of the eye	eng	
foreign	blanc de l’œil	fra	
entry	White swelling	0	
orth	White swelling	eng	
foreign	tumeur blanche	fra	
entry	Whites	0	
orth	Whites	eng	
foreign	leucorrhée	fra	
entry	Whitlow	0	
orth	Whitlow	eng	
foreign	paronychie	fra	
entry	Whooping-cough	0	
orth	Whooping-cough	eng	
foreign	coqueluche	fra	
entry	Whorl	0	
orth	Whorl	eng	
foreign	verticille	fra	
entry	Wildfire rash	0	
orth	Wildfire rash	eng	
foreign	strophulus volaticus	fra	
entry	Wind	0	
orth	Wind	eng	
foreign	vent	fra	
entry	Wind contusion	0	
orth	Wind contusion	eng	
entry	Windy	0	
orth	Windy	eng	
foreign	flatulent	fra	
entry	Wine	0	
orth	Wine	eng	
foreign	vin	fra	
entry	Wing	0	
orth	Wing	eng	
foreign	aile	fra	
entry	Winged	0	
orth	Winged	eng	
foreign	ailé	fra	
entry	Winter	0	
orth	Winter	eng	
foreign	hiver	fra	
entry	Wolffian body	0	
orth	Wolffian body	eng	
foreign	corps de Wolff	fra	
entry	Womb	0	
orth	Womb	eng	
foreign	matrice	fra	
entry	Wood	0	
orth	Wood	eng	
foreign	bois	fra	
entry	Woods	0	
orth	Woods	eng	
entry	Woolly	0	
orth	Woolly	eng	
foreign	laineux	fra	
entry	Worm	0	
orth	Worm	eng	
foreign	ver	fra	
entry	Worm disease	0	
orth	Worm disease	eng	
foreign	helminthiase	fra	
entry	Worm fever	0	
orth	Worm fever	eng	
foreign	fièvre vermineuse	fra	
entry	Worm (Guinea)	0	
orth	Worm (Guinea)	eng	
foreign	ver de Guinée	fra	
entry	Wormseed	0	
orth	Wormseed	eng	
entry	Wormwood	0	
orth	Wormwood	eng	
foreign	absinthe	fra	
entry	Woulfe’s apparatus	0	
orth	Woulfe’s apparatus	eng	
foreign	appareil de Woulfe	fra	
entry	Wound	0	
orth	Wound	eng	
foreign	blessure	fra	
entry	Wrench	0	
orth	Wrench	eng	
foreign	entorse	fra	
entry	Wrinkle	0	
orth	Wrinkle	eng	
foreign	ride	fra	
entry	Wrinkled	0	
orth	Wrinkled	eng	
foreign	ridé	fra	
entry	Wrist	0	
orth	Wrist	eng	
foreign	carpe	fra	
entry	Wry neck	0	
orth	Wry neck	eng	
foreign	torticolis	fra	
entry	Xanthic acid	0	
orth	Xanthic acid	eng	
foreign	acide xanthique	fra	
entry	Xanthin	0	
orth	Xanthin	eng	
foreign	xanthine	fra	
entry	Xanthophyll	0	
orth	Xanthophyll	eng	
foreign	xanthophylle	fra	
entry	Xipboid	0	
orth	Xipboid	eng	
foreign	xiphoïde	fra	
entry	Yawning	0	
orth	Yawning	eng	
foreign	bâillement	fra	
entry	Yeast	0	
orth	Yeast	eng	
foreign	ferment	fra	
entry	Yellow	0	
orth	Yellow	eng	
foreign	jaune	fra	
entry	Yellow fever	0	
orth	Yellow fever	eng	
foreign	fièvre jaune	fra	
entry	Yellow-wash	0	
orth	Yellow-wash	eng	
entry	Yoked	0	
orth	Yoked	eng	
foreign	conjugué	fra	
entry	Yolk	0	
orth	Yolk	eng	
foreign	vitellus	fra	
entry	Zaffran	0	
orth	Zaffran	eng	
foreign	safran	fra	
entry	Zincoid	0	
orth	Zincoid	eng	
foreign	zincoïde	fra	
entry	Zincous element	0	
orth	Zincous element	eng	
entry	Zingiber	0	
orth	Zingiber	eng	
foreign	gingembre	fra	
entry	Zoochymy	0	
orth	Zoochymy	eng	
foreign	zoochimie	fra	
entry	Zoocyst	0	
orth	Zoocyst	eng	
foreign	hydatide	fra	
entry	Zoology	0	
orth	Zoology	eng	
foreign	zoologie	fra	
entry	Zootomy	0	
orth	Zootomy	eng	
foreign	zootomie	fra	
entry	Zygomatic	0	
orth	Zygomatic	eng	
foreign	zygomatique	fra	
