object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
foreign	prescription	fra	
entry	Praeulceratus	0	
orth	Praeulceratus	lat	
foreign	déjà ulcéré	fra	
entry	Praevitiatus	0	
orth	Praevitiatus	lat	
foreign	déjà altéré	fra	
entry	Pravus	0	
orth	Pravus	lat	
foreign	qui n’est pas droit	fra	
foreign	tortu	fra	
entry	Prehensio	0	
orth	Prehensio	lat	
foreign	catalepsie	fra	
foreign	épilepsie	fra	
entry	Pressio	0	
orth	Pressio	lat	
foreign	pression	fra	
entry	Pressura	0	
orth	Pressura	lat	
foreign	le carus	fra	
entry	Priapismus	0	
orth	Priapismus	lat	
foreign	priapisme	fra	
entry	Primipara	0	
orth	Primipara	lat	
foreign	primipare	fra	
entry	Principia	0	
orth	Principia	lat	
foreign	éléments	fra	
entry	Proboscis	0	
orth	Proboscis	lat	
foreign	trompe	fra	
entry	Processus	0	
orth	Processus	lat	
foreign	procès	fra	
foreign	apophyse	fra	
entry	Procidens vulva	0	
orth	Procidens vulva	lat	
foreign	chute de matrice	fra	
entry	Procidentia	0	
orth	Procidentia	lat	
foreign	procidence	fra	
entry	Procidentia oculorum	0	
orth	Procidentia oculorum	lat	
foreign	exophthalmie	fra	
entry	Procreatio	0	
orth	Procreatio	lat	
foreign	procréation	fra	
entry	Procumbens	0	
orth	Procumbens	lat	
foreign	procombant	fra	
entry	Prodromus	0	
orth	Prodromus	lat	
foreign	prodrome	fra	
entry	Productio	0	
orth	Productio	lat	
foreign	production	fra	
entry	Profluvium	0	
orth	Profluvium	lat	
foreign	flux	fra	
entry	Profusio	0	
orth	Profusio	lat	
foreign	écoulement	fra	
entry	Prognosis	0	
orth	Prognosis	lat	
foreign	pronostic	fra	
entry	Prognosticus	0	
orth	Prognosticus	lat	
foreign	pronostique	fra	
entry	Progressus	0	
orth	Progressus	lat	
foreign	progression	fra	
entry	Projectio, projectura	0	
orth	Projectio	lat	
orth	projectura	lat	
foreign	projection	fra	
entry	Projectorius	0	
orth	Projectorius	lat	
foreign	purgatif	fra	
entry	Pronare	0	
orth	Pronare	lat	
foreign	mettre en pronation	fra	
entry	Propagatio	0	
orth	Propagatio	lat	
foreign	propagation	fra	
entry	Propago	0	
orth	Propago	lat	
foreign	bouture	fra	
entry	Propolis	0	
orth	Propolis	lat	
foreign	propolis	fra	
entry	Proprietas	0	
orth	Proprietas	lat	
foreign	propriété	fra	
entry	Prostata	0	
orth	Prostata	lat	
foreign	prostate	fra	
entry	Prostitutio	0	
orth	Prostitutio	lat	
foreign	prostitution	fra	
entry	Prostratio	0	
orth	Prostratio	lat	
foreign	prostration	fra	
entry	Prothesis	0	
orth	Prothesis	lat	
foreign	prothèse	fra	
entry	Protuberare	0	
orth	Protuberare	lat	
foreign	être protubérant	fra	
entry	Prunus	0	
orth	Prunus	lat	
foreign	prunier	fra	
entry	Prurigo, pruritus	0	
orth	Prurigo	lat	
orth	pruritus	lat	
foreign	prurit	fra	
foreign	démangeaison	fra	
entry	Psilothrum	0	
orth	Psilothrum	lat	
foreign	dépilatoire	fra	
entry	Psoadicus	0	
orth	Psoadicus	lat	
foreign	qui a mal aux lombes	fra	
entry	Psoæ	0	
orth	Psoæ	lat	
foreign	les lombes	fra	
entry	Psora	0	
orth	Psora	lat	
foreign	gale	fra	
entry	Psoricus	0	
orth	Psoricus	lat	
foreign	psorique	fra	
entry	Psychroluta	0	
orth	Psychroluta	lat	
foreign	qui se baigne à l’eau froide	fra	
entry	Pterygium	0	
orth	Pterygium	lat	
foreign	ptérygion	fra	
foreign	onglet	fra	
entry	Ptisana	0	
orth	Ptisana	lat	
foreign	eau d’orge	fra	
entry	Pubertas	0	
orth	Pubertas	lat	
foreign	puberté	fra	
entry	Pubes	0	
orth	Pubes	lat	
foreign	pénil	fra	
foreign	pubis	fra	
entry	Pudenda	0	
orth	Pudenda	lat	
foreign	parties honteuses	fra	
entry	Puerilis	0	
orth	Puerilis	lat	
foreign	puéril	fra	
entry	Pueritia	0	
orth	Pueritia	lat	
foreign	enfance	fra	
entry	Puerpera	0	
orth	Puerpera	lat	
foreign	une accouchée	fra	
entry	Puerperium	0	
orth	Puerperium	lat	
foreign	accouchement	fra	
foreign	enfantement	fra	
entry	Pugillus	0	
orth	Pugillus	lat	
foreign	pincée	fra	
entry	Pugnus	0	
orth	Pugnus	lat	
foreign	poignée	fra	
entry	Pulex	0	
orth	Pulex	lat	
foreign	puce	fra	
entry	Pulicaris	0	
orth	Pulicaris	lat	
foreign	pulicaire	fra	
entry	Pulmo	0	
orth	Pulmo	lat	
foreign	poumon	fra	
entry	Pulmonaria	0	
orth	Pulmonaria	lat	
foreign	la pulmonaire	fra	
entry	Pulmonarius	0	
orth	Pulmonarius	lat	
foreign	pulmonique	fra	
entry	Pulmoneus	0	
orth	Pulmoneus	lat	
foreign	pulmonaire	fra	
entry	Pulmonia	0	
orth	Pulmonia	lat	
foreign	pulmonie	fra	
entry	Pulpa, pulpamen	0	
orth	Pulpa	lat	
orth	pulpamen	lat	
foreign	pulpe	fra	
entry	Pulposus	0	
orth	Pulposus	lat	
foreign	pulpeux	fra	
entry	Pulsatio	0	
orth	Pulsatio	lat	
foreign	pulsation	fra	
entry	Pulsus	0	
orth	Pulsus	lat	
foreign	pouls	fra	
entry	Pulverizare	0	
orth	Pulverizare	lat	
foreign	pulvériser	fra	
entry	Pulvillus	0	
orth	Pulvillus	lat	
foreign	bourdonnet	fra	
entry	Pulvis	0	
orth	Pulvis	lat	
foreign	poussière	fra	
foreign	poudre	fra	
entry	Punctio	0	
orth	Punctio	lat	
foreign	ponction	fra	
foreign	picotement	fra	
entry	Punctum	0	
orth	Punctum	lat	
foreign	point	fra	
entry	Punctura	0	
orth	Punctura	lat	
foreign	piqûre	fra	
entry	Pungens	0	
orth	Pungens	lat	
foreign	pongitif	fra	
entry	Punicum	0	
orth	Punicum	lat	
foreign	grenade	fra	
entry	Pupilla	0	
orth	Pupilla	lat	
foreign	pupille	fra	
entry	Purgamenta	0	
orth	Purgamenta	lat	
foreign	lochies	fra	
entry	Purgans	0	
orth	Purgans	lat	
foreign	purgatif	fra	
entry	Purgatio	0	
orth	Purgatio	lat	
foreign	purgation	fra	
entry	Purgationes menstruæ 	0	
orth	Purgationes menstruæ 	lat	
foreign	mens· trues	fra	
entry	Purgativus	0	
orth	Purgativus	lat	
foreign	purgatif	fra	
entry	Purgatorius	0	
orth	Purgatorius	lat	
foreign	purgatif	fra	
entry	Purificatio	0	
orth	Purificatio	lat	
foreign	purification	fra	
entry	Purulentus	0	
orth	Purulentus	lat	
foreign	purulent	fra	
entry	Pus	0	
orth	Pus	lat	
foreign	pus	fra	
entry	Pustula, pusula	0	
orth	Pustula	lat	
orth	pusula	lat	
foreign	pustule	fra	
entry	Pustulatio	0	
orth	Pustulatio	lat	
foreign	éruption de pustules	fra	
entry	Pustulosus	0	
orth	Pustulosus	lat	
foreign	pustuleux	fra	
entry	Putor	0	
orth	Putor	lat	
foreign	infection	fra	
entry	Putrefactio	0	
orth	Putrefactio	lat	
foreign	putréfaction	fra	
entry	Putridus	0	
orth	Putridus	lat	
foreign	putride	fra	
entry	Putrilago	0	
orth	Putrilago	lat	
foreign	putrilage	fra	
entry	Pyga	0	
orth	Pyga	lat	
foreign	fesse	fra	
entry	Pyramis	0	
orth	Pyramis	lat	
foreign	pyramide	fra	
entry	Pyrites	0	
orth	Pyrites	lat	
foreign	pyrite	fra	
pb	1721	1735	
entry	Quadridens	0	
orth	Quadridens	lat	
foreign	quadridenté	fra	
entry	Quadrifidus	0	
orth	Quadrifidus	lat	
foreign	quadrifide	fra	
entry	Quadrijugus	0	
orth	Quadrijugus	lat	
foreign	quadrijugué	fra	
entry	Quadripartitus	0	
orth	Quadripartitus	lat	
foreign	quadripartite	fra	
entry	Quadrumanus	0	
orth	Quadrumanus	lat	
foreign	quadrumane	fra	
entry	Quadrupes	0	
orth	Quadrupes	lat	
foreign	quadrupède	fra	
entry	Qualitas	0	
orth	Qualitas	lat	
foreign	qualité	fra	
entry	Quartana febris	0	
orth	Quartana febris	lat	
foreign	fièvre quarte	fra	
entry	Quartanarius	0	
orth	Quartanarius	lat	
foreign	qui a une fièvre quarte	fra	
entry	Quassatura	0	
orth	Quassatura	lat	
foreign	contusion	fra	
entry	Quaternarius	0	
orth	Quaternarius	lat	
foreign	quaternaire	fra	
entry	Querquera	0	
orth	Querquera	lat	
foreign	fièvre avec frisson	fra	
entry	Quies	0	
orth	Quies	lat	
foreign	repos	fra	
entry	Quintana febris	0	
orth	Quintana febris	lat	
foreign	fièvre quintane	fra	
entry	Quotidiana febris	0	
orth	Quotidiana febris	lat	
foreign	fièvre quotidienne	fra	
entry	Rabies	0	
orth	Rabies	lat	
foreign	rage	fra	
entry	Racemus	0	
orth	Racemus	lat	
foreign	grappe	fra	
entry	Radiatus	0	
orth	Radiatus	lat	
foreign	radié	fra	
foreign	rayonné	fra	
entry	Radicalis	0	
orth	Radicalis	lat	
foreign	radical	fra	
entry	Radicula	0	
orth	Radicula	lat	
foreign	radicule	fra	
entry	Radius	0	
orth	Radius	lat	
foreign	rayon	fra	
foreign	le radius	fra	
entry	Radix	0	
orth	Radix	lat	
foreign	racine	fra	
entry	Radula	0	
orth	Radula	lat	
foreign	rugine	fra	
entry	Ramentum	0	
orth	Ramentum	lat	
foreign	raclure	fra	
foreign	parcelle	fra	
entry	Ramex	0	
orth	Ramex	lat	
foreign	hernie	fra	
entry	Ramicosus	0	
orth	Ramicosus	lat	
foreign	qui a une hernie	fra	
entry	Ramosus	0	
orth	Ramosus	lat	
foreign	rameux	fra	
entry	Rarnulus	0	
orth	Rarnulus	lat	
foreign	ramille	fra	
entry	Ramus	0	
orth	Ramus	lat	
foreign	rameau	fra	
entry	Ramusculus	0	
orth	Ramusculus	lat	
foreign	ramuscule	fra	
entry	Rancidus	0	
orth	Rancidus	lat	
foreign	rance	fra	
entry	Rancor	0	
orth	Rancor	lat	
foreign	rancidité	fra	
entry	Ranula	0	
orth	Ranula	lat	
foreign	ranule	fra	
entry	Ranunculus	0	
orth	Ranunculus	lat	
foreign	renoncule	fra	
entry	Rapa	0	
orth	Rapa	lat	
foreign	rave	fra	
entry	Raphanus	0	
orth	Raphanus	lat	
foreign	raifort	fra	
entry	Rarefaciens	0	
orth	Rarefaciens	lat	
foreign	rarefiant	fra	
entry	Rarefactio	0	
orth	Rarefactio	lat	
foreign	raréfaction	fra	
entry	Raritas	0	
orth	Raritas	lat	
foreign	le peu de densité	fra	
entry	Rasura	0	
orth	Rasura	lat	
foreign	érosion	fra	
entry	Ratio	0	
orth	Ratio	lat	
foreign	raison	fra	
entry	Rationalis medicus	0	
orth	Rationalis medicus	lat	
foreign	médecin théoricien	fra	
entry	Raucedo	0	
orth	Raucedo	lat	
foreign	enrouement	fra	
entry	Raucitas	0	
orth	Raucitas	lat	
foreign	raucité	fra	
entry	Raucus	0	
orth	Raucus	lat	
foreign	rauque	fra	
entry	Receptaculum	0	
orth	Receptaculum	lat	
foreign	réceptacle	fra	
entry	Recipiens	0	
orth	Recipiens	lat	
foreign	récipient	fra	
entry	Reclinatus	0	
orth	Reclinatus	lat	
foreign	récliné	fra	
entry	Recorporare	0	
orth	Recorporare	lat	
foreign	renouveler le corps	fra	
entry	Recorporatio	0	
orth	Recorporatio	lat	
foreign	métasyncrise	fra	
entry	Recrementum	0	
orth	Recrementum	lat	
foreign	récrément	fra	
entry	Rectificatio	0	
orth	Rectificatio	lat	
foreign	rectification	fra	
entry	Recurrens	0	
orth	Recurrens	lat	
foreign	récurrent	fra	
entry	Recutitus	0	
orth	Recutitus	lat	
foreign	dont la peau est enlevée	fra	
foreign	circoncis	fra	
entry	Reductio	0	
orth	Reductio	lat	
foreign	réduction	fra	
entry	Redulcerare	0	
orth	Redulcerare	lat	
foreign	ulcérer de nouveau	fra	
entry	Redundantia	0	
orth	Redundantia	lat	
foreign	redondance	fra	
entry	Reduvia	0	
orth	Reduvia	lat	
foreign	envie aux doigts	fra	
entry	Refectio	0	
orth	Refectio	lat	
foreign	analepsie	fra	
entry	Reficiens	0	
orth	Reficiens	lat	
foreign	analeptique	fra	
entry	Reflectio	0	
orth	Reflectio	lat	
foreign	réflexion	fra	
entry	Refovere	0	
orth	Refovere	lat	
foreign	fomenter	fra	
entry	Refractio	0	
orth	Refractio	lat	
foreign	réfraction	fra	
entry	Refrigerans	0	
orth	Refrigerans	lat	
foreign	rafraîchissant	fra	
entry	Refrigeratio	0	
orth	Refrigeratio	lat	
foreign	réfrigération	fra	
entry	Refrigeratorius 	0	
orth	Refrigeratorius 	lat	
foreign	réfrigérant	fra	
entry	Refringens	0	
orth	Refringens	lat	
foreign	réfringent	fra	
entry	Regeneratio	0	
orth	Regeneratio	lat	
foreign	régénération	fra	
foreign	palingénésie	fra	
entry	Regerminatio	0	
orth	Regerminatio	lat	
foreign	reproduction	fra	
entry	Regimen	0	
orth	Regimen	lat	
foreign	régime	fra	
entry	Rejectio sanguinis	0	
orth	Rejectio sanguinis	lat	
foreign	hémoptysie	fra	
entry	Relaxatio	0	
orth	Relaxatio	lat	
foreign	relaxation	fra	
entry	Remedium	0	
orth	Remedium	lat	
foreign	remède	fra	
entry	Reminiscentia	0	
orth	Reminiscentia	lat	
foreign	réminiscence	fra	
entry	Remissio	0	
orth	Remissio	lat	
foreign	rémission	fra	
entry	Remissivus	0	
orth	Remissivus	lat	
foreign	émollient	fra	
entry	Ren	0	
orth	Ren	lat	
foreign	rein	fra	
entry	Renalis	0	
orth	Renalis	lat	
foreign	rénal	fra	
entry	Repercutiens	0	
orth	Repercutiens	lat	
foreign	répercussîf	fra	
entry	Reprimere sudores	0	
orth	Reprimere sudores	lat	
foreign	arrêter les sueurs	fra	
entry	Repugnantia	0	
orth	Repugnantia	lat	
foreign	antipathie	fra	
entry	Repullulare	0	
orth	Repullulare	lat	
foreign	t épuîluler	fra	
entry	Repulsio	0	
orth	Repulsio	lat	
foreign	répulsion	fra	
entry	Repulsorius	0	
orth	Repulsorius	lat	
foreign	qui repousse	fra	
entry	Residuum	0	
orth	Residuum	lat	
foreign	résidu	fra	
entry	Resina	0	
orth	Resina	lat	
foreign	résine	fra	
entry	Resolutio ventris, stomachi	0	
orth	Resolutio ventris	lat	
orth	stomachi	lat	
foreign	flux de ventre	fra	
entry	Resolvens	0	
orth	Resolvens	lat	
foreign	résolvant	fra	
entry	Respiratio	0	
orth	Respiratio	lat	
foreign	respiration	fra	
entry	Retentio	0	
orth	Retentio	lat	
foreign	rétention	fra	
entry	Retentio pedum	0	
orth	Retentio pedum	lat	
foreign	paralysie des jambes	fra	
entry	Reticulum	0	
orth	Reticulum	lat	
foreign	épiploon	fra	
entry	Retractio	0	
orth	Retractio	lat	
foreign	rétraction	fra	
entry	Retrocessus	0	
orth	Retrocessus	lat	
foreign	rétrocession	fra	
foreign	mouvement rétrograde	fra	
entry	Revellens	0	
orth	Revellens	lat	
foreign	révulsif	fra	
entry	Reverberatio	0	
orth	Reverberatio	lat	
foreign	réverbération	fra	
entry	Reversio morbi	0	
orth	Reversio morbi	lat	
foreign	rechute	fra	
entry	Revivificatio	0	
orth	Revivificatio	lat	
foreign	revivification	fra	
entry	Revolutus	0	
orth	Revolutus	lat	
foreign	révoluté	fra	
entry	Revulsio	0	
orth	Revulsio	lat	
foreign	révulsion	fra	
entry	Rhacoma	0	
orth	Rhacoma	lat	
foreign	rhubarbe	fra	
entry	Rhagas, rhagades, rhagadia, orum	0	
orth	Rhagas	lat	
orth	rhagades	lat	
orth	rhagadia, orum	lat	
foreign	rhagade	fra	
foreign	gerçure	fra	
entry	Rhamnus	0	
orth	Rhamnus	lat	
foreign	nerprun	fra	
entry	Rheum barbarum, rhea ponticum	0	
orth	Rheum barbarum	lat	
orth	rhea ponticum	lat	
foreign	rhubarbe	fra	
entry	Rheuma	0	
orth	Rheuma	lat	
foreign	rhume	fra	
foreign	catarrhe	fra	
entry	Rheumaticus	0	
orth	Rheumaticus	lat	
foreign	rhumatisant	fra	
entry	Rheumatismus	0	
orth	Rheumatismus	lat	
foreign	rhumatisme	fra	
foreign	catarrhe	fra	
entry	Rhinenchytes	0	
orth	Rhinenchytes	lat	
foreign	rhinenchyte	fra	
entry	Rhinion	0	
orth	Rhinion	lat	
foreign	sorte de collyre	fra	
entry	Rhododendrum	0	
orth	Rhododendrum	lat	
foreign	laurier-rose	fra	
entry	Rhomboïdes	0	
orth	Rhomboïdes	lat	
foreign	rhomboïde	fra	
entry	Rhombus	0	
orth	Rhombus	lat	
foreign	rhombe	fra	
entry	Rhonchus	0	
orth	Rhonchus	lat	
foreign	ronflement	fra	
entry	Rhus	0	
orth	Rhus	lat	
foreign	sumac	fra	
entry	Rhythmus	0	
orth	Rhythmus	lat	
foreign	rhythme	fra	
entry	Ricinus	0	
orth	Ricinus	lat	
foreign	ricin (plante)	fra	
foreign	tique	fra	
foreign	insecte	fra	
entry	Rigiditas	0	
orth	Rigiditas	lat	
foreign	rigidité	fra	
entry	Rigor	0	
orth	Rigor	lat	
foreign	frisson	fra	
entry	Risus	0	
orth	Risus	lat	
foreign	ris	fra	
entry	Roborans	0	
orth	Roborans	lat	
foreign	fortifiant	fra	
entry	Roborosus	0	
orth	Roborosus	lat	
foreign	qui a le tétanos	fra	
entry	Robur, roborosa passio	0	
orth	Robur	lat	
orth	roborosa passio	lat	
foreign	tétanos	fra	
entry	Ros	0	
orth	Ros	lat	
foreign	rosée	fra	
entry	Rosa	0	
orth	Rosa	lat	
foreign	rose (fleur)	fra	
foreign	rosier	fra	
entry	Rosio	0	
orth	Rosio	lat	
foreign	tranchées	fra	
foreign	coliques	fra	
entry	Rosmarinus	0	
orth	Rosmarinus	lat	
foreign	romarin	fra	
entry	Rostrum	0	
orth	Rostrum	lat	
foreign	bec	fra	
entry	Rotatio	0	
orth	Rotatio	lat	
foreign	rotation	fra	
entry	Rotator	0	
orth	Rotator	lat	
foreign	rotateur	fra	
entry	Rotundula	0	
orth	Rotundula	lat	
foreign	pastille ronde	fra	
entry	Rubedo	0	
orth	Rubedo	lat	
foreign	rougeur	fra	
entry	Rubefaciens	0	
orth	Rubefaciens	lat	
foreign	rubéfiant	fra	
entry	Ruber	0	
orth	Ruber	lat	
foreign	rouge	fra	
entry	Rubia	0	
orth	Rubia	lat	
foreign	garance	fra	
entry	Rubigo	0	
orth	Rubigo	lat	
entry	Rubor	0	
orth	Rubor	lat	
foreign	rougeur	fra	
entry	Rubus	0	
orth	Rubus	lat	
foreign	ronce	fra	
entry	Rubus idæus	0	
orth	Rubus idæus	lat	
foreign	framboisier	fra	
entry	Ructatio	0	
orth	Ructatio	lat	
foreign	éructation	fra	
entry	Ructus	0	
orth	Ructus	lat	
foreign	rot	fra	
foreign	rapport	fra	
entry	Rudicula	0	
orth	Rudicula	lat	
foreign	spatule	fra	
entry	Rudis	0	
orth	Rudis	lat	
foreign	rude	fra	
entry	Ruga	0	
orth	Ruga	lat	
foreign	ride	fra	
entry	Rugosus	0	
orth	Rugosus	lat	
foreign	rugueux	fra	
entry	Ruma, rumen	0	
orth	Ruma	lat	
orth	rumen	lat	
foreign	premier estomac des ruminants	fra	
entry	Rumex	0	
orth	Rumex	lat	
foreign	petite oseille	fra	
entry	Ruminans	0	
orth	Ruminans	lat	
foreign	ruminant	fra	
entry	Ruminare	0	
orth	Ruminare	lat	
foreign	ruminer	fra	
entry	Runcina	0	
orth	Runcina	lat	
foreign	rugine	fra	
entry	Ruptio	0	
orth	Ruptio	lat	
foreign	rupture	fra	
entry	Ruptura	0	
orth	Ruptura	lat	
foreign	fracture	fra	
foreign	rupture	fra	
entry	Ruscus	0	
orth	Ruscus	lat	
foreign	frag on	fra	
entry	Sabina	0	
orth	Sabina	lat	
foreign	sabine	fra	
entry	Saccharum	0	
orth	Saccharum	lat	
foreign	sucre	fra	
entry	Sacculus	0	
orth	Sacculus	lat	
foreign	sachet	fra	
entry	Saccus	0	
orth	Saccus	lat	
foreign	chausse	fra	
entry	Sacer	0	
orth	Sacer	lat	
foreign	sacré	fra	
entry	Sacer ignis	0	
orth	Sacer ignis	lat	
foreign	érysipèle	fra	
entry	Sacer morbus	0	
orth	Sacer morbus	lat	
foreign	épilepsie	fra	
entry	Sacrum	0	
orth	Sacrum	lat	
foreign	sacrum	fra	
entry	Sagittatus	0	
orth	Sagittatus	lat	
foreign	sagitté	fra	
entry	Sal	0	
orth	Sal	lat	
foreign	sel	fra	
entry	Saliva	0	
orth	Saliva	lat	
foreign	salive	fra	
entry	Salivatio	0	
orth	Salivatio	lat	
foreign	salivation	fra	
entry	Salivosus	0	
orth	Salivosus	lat	
foreign	qui salive beaucoup	fra	
entry	Salix	0	
orth	Salix	lat	
foreign	saule	fra	
entry	Salsamentum	0	
orth	Salsamentum	lat	
foreign	salaison	fra	
entry	Saltus	0	
orth	Saltus	lat	
foreign	saut	fra	
entry	Salubritas	0	
orth	Salubritas	lat	
foreign	salubrité	fra	
entry	Salvia	0	
orth	Salvia	lat	
foreign	sauge	fra	
entry	Samara	0	
orth	Samara	lat	
foreign	samare	fra	
entry	Sanabilis	0	
orth	Sanabilis	lat	
foreign	curable	fra	
pb	1722	1736	
entry	Sanatio	0	
orth	Sanatio	lat	
foreign	guérison	fra	
foreign	cure	fra	
entry	Sandaracha	0	
orth	Sandaracha	lat	
foreign	sandaraque	fra	
entry	Sanguineus	0	
orth	Sanguineus	lat	
foreign	sanguin	fra	
entry	Sanguinis missio	0	
orth	Sanguinis missio	lat	
foreign	saignée	fra	
entry	Sanguinolentus	0	
orth	Sanguinolentus	lat	
foreign	sanguinolent	fra	
entry	Sanguis	0	
orth	Sanguis	lat	
foreign	sang	fra	
entry	Sanguisuga	0	
orth	Sanguisuga	lat	
foreign	sangsue	fra	
entry	Sanies	0	
orth	Sanies	lat	
foreign	sanie	fra	
entry	Saniosus	0	
orth	Saniosus	lat	
foreign	sanieux	fra	
entry	Sanitas	0	
orth	Sanitas	lat	
foreign	santé	fra	
entry	Sanus	0	
orth	Sanus	lat	
foreign	sain	fra	
entry	Sapa	0	
orth	Sapa	lat	
foreign	vin cuit	fra	
entry	Sapo	0	
orth	Sapo	lat	
foreign	savon	fra	
entry	Sapor	0	
orth	Sapor	lat	
foreign	saveur	fra	
entry	Sarcocolla	0	
orth	Sarcocolla	lat	
foreign	sarcocolle	fra	
entry	Sarcoma	0	
orth	Sarcoma	lat	
foreign	sarcome	fra	
entry	Sarcophagus	0	
orth	Sarcophagus	lat	
foreign	sarcophage	fra	
entry	Sarcosis	0	
orth	Sarcosis	lat	
foreign	sarcose	fra	
foreign	enflure des bêtes de somme	fra	
entry	Sardonius	0	
orth	Sardonius	lat	
foreign	sardonien	fra	
entry	Sarmentosus	0	
orth	Sarmentosus	lat	
foreign	sarmenteux	fra	
entry	Sarmentum	0	
orth	Sarmentum	lat	
foreign	sarment	fra	
entry	Satietas	0	
orth	Satietas	lat	
foreign	satiété	fra	
entry	Saturans	0	
orth	Saturans	lat	
foreign	saturant	fra	
entry	Saturatio	0	
orth	Saturatio	lat	
foreign	saturation	fra	
entry	Satureia	0	
orth	Satureia	lat	
foreign	sarriette	fra	
entry	Saturitas	0	
orth	Saturitas	lat	
foreign	réplétion	fra	
entry	Satyriasis	0	
orth	Satyriasis	lat	
foreign	satyriasis	fra	
entry	Saxatilis	0	
orth	Saxatilis	lat	
foreign	saxatile	fra	
entry	Saxeus	0	
orth	Saxeus	lat	
foreign	pierreux	fra	
entry	Saxifragus	0	
orth	Saxifragus	lat	
foreign	saxifrage	fra	
entry	Scabies	0	
orth	Scabies	lat	
foreign	gale	fra	
entry	Scabiosus	0	
orth	Scabiosus	lat	
foreign	galeux	fra	
entry	Scabrities	0	
orth	Scabrities	lat	
foreign	irrégularité	fra	
foreign	rugosité	fra	
entry	Scalenus	0	
orth	Scalenus	lat	
foreign	scalène	fra	
entry	Scalpellum	0	
orth	Scalpellum	lat	
foreign	bistouri	fra	
foreign	scalpel	fra	
entry	Scalprum	0	
orth	Scalprum	lat	
foreign	rugine	fra	
entry	Seammoneum, scammonea, scammonia	0	
orth	Seammoneum	lat	
orth	scammonea	lat	
orth	scammonia	lat	
foreign	scammonée	fra	
entry	Scandix	0	
orth	Scandix	lat	
foreign	scandix	fra	
entry	Scapula	0	
orth	Scapula	lat	
foreign	épaule	fra	
entry	Scapus	0	
orth	Scapus	lat	
foreign	hampe	fra	
entry	Scarificatio	0	
orth	Scarificatio	lat	
foreign	scarification	fra	
entry	Scarificatorium	0	
orth	Scarificatorium	lat	
foreign	scarificateur	fra	
entry	Sceletus	0	
orth	Sceletus	lat	
foreign	squelette	fra	
entry	Sceletyrbe , scelotyrbe 	0	
orth	Sceletyrbe 	lat	
orth	scelotyrbe 	lat	
foreign	scélotyrbe	fra	
entry	Sciaticus	0	
orth	Sciaticus	lat	
foreign	qui a la sciatique	fra	
entry	Scientia	0	
orth	Scientia	lat	
foreign	science	fra	
entry	Scilla	0	
orth	Scilla	lat	
foreign	stille	fra	
entry	Scillites vinum, acetum	0	
orth	Scillites vinum	lat	
orth	acetum	lat	
foreign	vin	fra	
foreign	vinaigre de stille	fra	
entry	Scirrhoma	0	
orth	Scirrhoma	lat	
foreign	squirrhe	fra	
entry	Scirrhos	0	
orth	Scirrhos	lat	
foreign	squirrhe	fra	
entry	Scissura	0	
orth	Scissura	lat	
foreign	scissure	fra	
entry	Scobina	0	
orth	Scobina	lat	
foreign	rape	fra	
entry	Scobis	0	
orth	Scobis	lat	
foreign	r apure	fra	
foreign	limaille	fra	
entry	Scoria	0	
orth	Scoria	lat	
foreign	scorie	fra	
entry	Scorpio	0	
orth	Scorpio	lat	
foreign	scorpion	fra	
entry	Scotoma	0	
orth	Scotoma	lat	
foreign	vertige	fra	
entry	Scotomaticus	0	
orth	Scotomaticus	lat	
foreign	qui a des vertiges	fra	
entry	Screatus	0	
orth	Screatus	lat	
foreign	exscréation	fra	
entry	Scrobiculus	0	
orth	Scrobiculus	lat	
foreign	scrobicule	fra	
entry	Scrofa	0	
orth	Scrofa	lat	
foreign	truie	fra	
entry	Scrofulae	0	
orth	Scrofulae	lat	
foreign	scrofules	fra	
entry	Scrotum	0	
orth	Scrotum	lat	
foreign	bourses	fra	
entry	Scutiformis	0	
orth	Scutiformis	lat	
foreign	scutiforme	fra	
entry	Scutulum	0	
orth	Scutulum	lat	
foreign	petit bouclier	fra	
entry	Scutula operta	0	
orth	Scutula operta	lat	
foreign	omoplates	fra	
entry	Scybala	0	
orth	Scybala	lat	
foreign	scy bales	fra	
entry	Sebaceus	0	
orth	Sebaceus	lat	
foreign	sébacé	fra	
entry	Sebum	0	
orth	Sebum	lat	
foreign	suif	fra	
entry	Secretio	0	
orth	Secretio	lat	
foreign	sécrétion	fra	
entry	Secundæ	0	
orth	Secundæ	lat	
foreign	secondines	fra	
entry	Sedans	0	
orth	Sedans	lat	
foreign	sédatif	fra	
entry	Sedimentum	0	
orth	Sedimentum	lat	
foreign	sédiment	fra	
entry	Semen	0	
orth	Semen	lat	
foreign	semence	fra	
foreign	graine	fra	
entry	Seminalis	0	
orth	Seminalis	lat	
foreign	séminal	fra	
entry	Seminatio	0	
orth	Seminatio	lat	
foreign	sémination	fra	
entry	Senectus	0	
orth	Senectus	lat	
foreign	vieillesse	fra	
entry	Sensibilis	0	
orth	Sensibilis	lat	
foreign	sensible	fra	
entry	Sensualis	0	
orth	Sensualis	lat	
foreign	relatif aux sens	fra	
entry	Sensus	0	
orth	Sensus	lat	
foreign	sentiment	fra	
entry	Separatio	0	
orth	Separatio	lat	
foreign	sécrétion	fra	
entry	Septicus	0	
orth	Septicus	lat	
foreign	septique	fra	
entry	Septum	0	
orth	Septum	lat	
